ENER_NO,COMPLEXCODE,ENER_DT,HEAT_AMOUNT,HEAT_USAGE,WATERHOT_AMOUNT,WATERHOT_USAGE,GAS_AMOUNT,GAS_USAGE,ELEC_AMOUNT,ELEC_USAGE,WATER_AMOUNT,WATER_USAGE
5084,A10025654,201411,0,0,0,0,0,0,0,0,0,0
5085,A10025654,201412,0,0,0,0,0,0,0,0,0,0
5086,A10025654,201501,0,0,0,0,0,0,0,0,0,0
5087,A10025654,201502,0,0,0,0,0,0,0,0,0,0
5088,A10025654,201503,0,0,0,0,0,0,0,0,0,0
5089,A10025654,201504,0,0,0,0,0,0,0,0,0,0
5090,A10025654,201505,0,0,0,0,0,0,0,0,0,0
5091,A10025654,201506,0,0,0,0,0,0,0,0,0,0
5092,A10025654,201507,0,0,0,0,0,0,0,0,0,0
5093,A10025654,201508,0,0,0,0,0,0,0,0,0,0
5094,A10025654,201509,0,0,0,0,0,0,0,0,0,0
5095,A10025654,201510,0,0,0,0,0,0,0,0,0,0
5096,A10025654,201511,0,0,0,0,0,0,0,0,0,0
5097,A10025654,201512,0,0,0,0,0,0,0,0,0,0
5098,A10025654,201601,0,0,0,0,0,0,0,0,0,0
5099,A10025654,201602,0,0,0,0,0,0,0,0,0,0
5100,A10025654,201603,0,0,0,0,0,0,0,0,0,0
5101,A10025654,201604,0,0,0,0,0,0,0,0,0,0
5102,A10025654,201605,0,0,0,0,0,0,0,0,0,0
5103,A10025654,201606,0,0,0,0,0,0,0,0,0,0
5104,A10025654,201607,0,0,0,0,0,0,0,0,0,0
5105,A10025654,201608,0,0,0,0,0,0,0,0,0,0
5106,A10025654,201609,0,0,0,0,0,0,0,0,0,0
5107,A10025654,201610,0,0,0,0,0,0,0,0,0,0
5108,A10025654,201611,0,0,0,0,0,0,0,0,0,0
5109,A10025654,201612,0,0,0,0,0,0,0,0,0,0
5110,A10025654,201701,0,0,0,0,0,0,0,0,0,0
5111,A10025654,201702,0,0,0,0,0,0,0,0,0,0
5112,A10025654,201703,0,0,0,0,0,0,0,0,0,0
5113,A10025654,201704,0,0,0,0,0,0,0,0,0,0
5114,A10025654,201705,0,0,0,0,0,0,0,0,0,0
5115,A10025654,201706,0,0,0,0,0,0,0,0,0,0
5116,A10025654,201707,0,0,0,0,0,0,0,0,0,0
5117,A10025654,201708,0,0,0,0,0,0,0,0,0,0
5118,A10025654,201709,0,0,0,0,0,0,0,0,0,0
5119,A10025654,201710,0,0,0,0,0,0,0,0,0,0
5120,A10025654,201711,0,0,0,0,0,0,0,0,0,0
5121,A10025654,201712,0,0,0,0,0,0,0,0,0,0
5122,A10025654,201801,0,0,0,0,0,0,0,0,0,0
5123,A10025654,201802,0,0,0,0,0,0,0,0,0,0
5124,A10025654,201803,0,0,0,0,0,0,0,0,0,0
5125,A10025654,201804,0,0,0,0,0,0,0,0,0,0
5126,A10025654,201805,0,0,0,0,0,0,0,0,0,0
5127,A10025654,201806,0,0,0,0,0,0,0,0,0,0
5128,A10025654,201807,0,0,0,0,0,0,0,0,0,0
5129,A10025654,201808,0,0,0,0,0,0,0,0,0,0
5130,A10025654,201809,0,0,0,0,0,0,0,0,0,0
5131,A10025654,201810,0,0,0,0,0,0,0,0,0,0
5132,A10025654,201811,0,0,0,0,0,0,0,0,0,0
5133,A10025654,201812,0,0,0,0,0,0,0,0,0,0
5134,A10025654,201901,0,0,0,0,0,0,0,0,0,0
5135,A10025654,201902,0,0,0,0,0,0,0,0,0,0
5136,A10025654,201903,0,0,0,0,0,0,0,0,0,0
5137,A10025654,201904,0,0,0,0,0,0,0,0,0,0
5138,A10025654,201905,0,0,0,0,0,0,0,0,0,0
5139,A10025654,201906,0,0,0,0,0,0,0,0,0,0
5140,A10025654,201907,0,0,0,0,0,0,0,0,0,0
5141,A10025654,201908,0,0,0,0,0,0,0,0,0,0
5142,A10025654,201909,0,0,0,0,0,0,0,0,0,0
5143,A10025654,201910,0,0,0,0,0,0,0,0,0,0
5144,A10025654,201911,0,0,0,0,0,0,0,0,0,0
5145,A10025654,201912,0,0,0,0,0,0,0,0,0,0
5146,A10025654,202001,0,0,0,0,0,0,0,0,0,0
5147,A10025654,202002,0,0,0,0,0,0,0,0,0,0
5148,A10025654,202003,0,0,0,0,0,0,0,0,0,0
5149,A10025654,202004,0,0,0,0,0,0,0,0,0,0
5150,A10025654,202005,0,0,0,0,0,0,0,0,0,0
5151,A10025654,202006,0,0,0,0,0,0,0,0,0,0
5152,A10025654,202007,0,0,0,0,0,0,0,0,0,0
5153,A10025654,202008,0,0,0,0,0,0,0,0,0,0
5154,A10025654,202009,0,0,0,0,0,0,0,0,0,0
5155,A10025654,202010,0,0,0,0,0,0,0,0,0,0
5156,A10025654,202011,0,0,0,0,0,0,0,0,0,0
5157,A10025654,202012,0,0,0,0,0,0,0,0,0,0
5158,A10025654,202101,0,0,0,0,0,0,0,0,0,0
5159,A10025654,202102,0,0,0,0,0,0,0,0,0,0
5160,A10025654,202103,0,0,0,0,0,0,0,0,0,0
5161,A10025654,202104,0,0,0,0,0,0,0,0,0,0
5162,A10025654,202105,0,0,0,0,0,0,0,0,0,0
5163,A10025654,202106,0,0,0,0,0,0,0,0,0,0
5164,A10025654,202107,0,0,0,0,0,0,0,0,0,0
5165,A10025654,202108,0,0,0,0,0,0,0,0,0,0
5166,A10025654,202109,0,0,0,0,0,0,0,0,0,0
5167,A10025654,202110,0,0,0,0,0,0,0,0,0,0
5168,A10025654,202111,0,0,0,0,0,0,0,0,0,0
5169,A10025654,202112,0,0,0,0,0,0,0,0,0,0
5170,A10025654,202201,0,0,0,0,0,0,0,0,0,0
5171,A10025654,202202,0,0,0,0,0,0,0,0,0,0
5172,A10025654,202203,0,0,0,0,0,0,0,0,0,0
5173,A10025654,202204,0,0,0,0,0,0,0,0,0,0
5174,A10025654,202205,0,0,0,0,0,0,0,0,0,0
5175,A10025654,202206,0,0,0,0,0,0,0,0,0,0
5176,A10025654,202207,0,0,0,0,0,0,0,0,0,0
5177,A10025654,202208,0,0,0,0,0,0,0,0,0,0
5178,A10025654,202209,0,0,0,0,0,0,0,0,0,0
5179,A10025654,202210,0,0,0,0,0,0,0,0,0,0
5180,A10025654,202211,0,0,0,0,0,0,0,0,0,0
5181,A10025654,202212,0,0,0,0,0,0,0,0,0,0
5182,A10025654,202301,0,0,0,0,0,0,0,0,0,0
5183,A10025654,202302,0,0,0,0,0,0,0,0,0,0
5184,A10025654,202303,0,0,0,0,0,0,0,0,0,0
5185,A10025654,202304,0,0,0,0,0,0,0,0,0,0
5186,A10025654,202305,0,0,0,0,0,0,0,0,0,0
5187,A10025654,202306,0,0,0,0,0,0,0,0,0,0
5188,A10025654,202307,0,0,0,0,0,0,0,0,0,0
5189,A10025654,202308,0,0,0,0,0,0,0,0,0,0
5190,A10025654,202309,0,0,0,0,0,0,0,0,0,0
5191,A10025654,202310,0,0,0,0,0,0,0,0,0,0
5192,A10025654,202311,0,0,0,0,0,0,0,0,0,0
5193,A10025654,202312,0,0,0,0,0,0,0,0,0,0
5194,A10025682,201401,0,0,0,0,0,0,0,0,0,0
5195,A10025682,201402,0,0,0,0,0,0,0,0,0,0
5196,A10025682,201403,0,0,0,0,0,0,0,0,0,0
5197,A10025682,201404,0,0,0,0,0,0,0,0,0,0
5198,A10025682,201405,0,0,0,0,0,0,0,0,0,0
5199,A10025682,201406,0,0,0,0,0,0,0,0,0,0
5200,A10025682,201407,0,0,0,0,0,0,0,0,0,0
5201,A10025682,201408,0,0,0,0,0,0,0,0,0,0
5202,A10025682,201409,0,0,0,0,0,0,0,0,0,0
5203,A10025682,201410,0,0,0,0,0,0,0,0,0,0
5204,A10025682,201411,0,0,0,0,0,0,0,0,0,0
5205,A10025682,201412,0,0,0,0,0,0,0,0,0,0
5206,A10025682,201501,0,0,0,0,0,0,0,0,0,0
5207,A10025682,201502,0,0,0,0,0,0,0,0,0,0
5208,A10025682,201503,0,0,0,0,0,0,0,0,0,0
5209,A10025682,201504,0,0,0,0,0,0,0,0,0,0
5210,A10025682,201505,0,0,0,0,0,0,0,0,0,0
5211,A10025682,201506,0,0,0,0,0,0,0,0,0,0
5212,A10025682,201507,0,0,0,0,0,0,0,0,0,0
5213,A10025682,201508,0,0,0,0,0,0,0,0,0,0
5214,A10025682,201509,0,0,0,0,0,0,0,0,0,0
5215,A10025682,201510,0,0,0,0,0,0,0,0,0,0
5216,A10025682,201511,0,0,0,0,0,0,0,0,0,0
5217,A10025682,201512,0,0,0,0,0,0,0,0,0,0
5218,A10025682,201601,0,0,0,0,0,0,0,0,0,0
5219,A10025682,201602,0,0,0,0,0,0,0,0,0,0
5220,A10025682,201603,0,0,0,0,0,0,0,0,0,0
5221,A10025682,201604,0,0,0,0,0,0,0,0,0,0
5222,A10025682,201605,0,0,0,0,0,0,0,0,0,0
5223,A10025682,201606,0,0,0,0,0,0,0,0,0,0
5224,A10025682,201607,0,0,0,0,0,0,0,0,0,0
5225,A10025682,201608,0,0,0,0,0,0,0,0,0,0
5226,A10025682,201609,0,0,0,0,0,0,0,0,0,0
5227,A10025682,201610,0,0,0,0,0,0,0,0,0,0
5228,A10025682,201611,0,0,0,0,0,0,0,0,0,0
5229,A10025682,201612,0,0,0,0,0,0,0,0,0,0
5230,A10025682,201701,0,0,0,0,0,0,0,0,0,0
5231,A10025682,201702,0,0,0,0,0,0,0,0,0,0
5232,A10025682,201703,0,0,0,0,0,0,0,0,0,0
5233,A10025682,201704,0,0,0,0,0,0,0,0,0,0
5234,A10025682,201705,0,0,0,0,0,0,0,0,0,0
5235,A10025682,201706,0,0,0,0,0,0,0,0,0,0
5236,A10025682,201707,0,0,0,0,0,0,0,0,0,0
5237,A10025682,201708,0,0,0,0,0,0,0,0,0,0
5238,A10025682,201709,0,0,0,0,0,0,0,0,0,0
5239,A10025682,201710,0,0,0,0,0,0,0,0,0,0
5240,A10025682,201711,0,0,0,0,0,0,0,0,0,0
5241,A10025682,201712,0,0,0,0,0,0,0,0,0,0
5242,A10025682,201801,0,0,0,0,0,0,0,0,0,0
5243,A10025682,201802,0,0,0,0,0,0,0,0,0,0
5244,A10025682,201803,0,0,0,0,0,0,0,0,0,0
5245,A10025682,201804,0,0,0,0,0,0,0,0,0,0
5246,A10025682,201805,0,0,0,0,0,0,0,0,0,0
5247,A10025682,201806,0,0,0,0,0,0,0,0,0,0
5248,A10025682,201807,0,0,0,0,0,0,0,0,0,0
5249,A10025682,201808,0,0,0,0,0,0,0,0,0,0
5250,A10025682,201809,0,0,0,0,0,0,0,0,0,0
5251,A10025682,201810,0,0,0,0,0,0,0,0,3000,0
5252,A10025682,201811,0,0,0,0,0,0,807740,683,285340,46
5253,A10025682,201812,0,0,0,0,0,0,1138550,1246,252510,-112
5254,A10025682,201901,0,0,0,0,0,0,1484590,1396,287170,-73
5255,A10025682,201902,0,0,0,0,0,0,2235120,1529,145900,-10
5256,A10025682,201903,0,0,0,0,90690,0,1809370,20794,403700,984
5257,A10025682,201904,0,0,0,0,53720,0,1766470,1596,425560,-14
5258,A10025682,201905,0,0,0,0,54010,0,1568750,21194,407670,1076
5259,A10025682,201906,0,0,0,0,25270,0,1517720,21924,419600,1097
5260,A10025682,201907,0,0,0,0,2280,0,625230,19905,598460,1214
5261,A10025682,201908,0,0,0,0,0,0,932820,26333,566670,1535
5262,A10025682,201909,0,0,0,0,0,0,1457860,32750,577600,1501
5263,A10025682,201910,0,0,0,0,0,0,1746230,27200,525930,1470
5264,A10025682,201911,0,0,0,0,0,0,1662280,27772,537850,1502
5265,A10025682,201912,0,0,0,0,0,0,1441359,26664,519960,1462
5266,A10025682,202001,0,0,0,0,0,0,1090530,981353,-146130,699880
5267,A10025682,202002,0,0,0,0,0,0,2081720,34810,470270,1538
5268,A10025682,202003,0,0,0,0,0,0,1908920,33440,578590,1615
5269,A10025682,202004,0,0,0,0,0,0,1927587,35604,749510,1644
5270,A10025682,202005,0,0,0,0,0,0,1653810,33207,433510,1641
5271,A10025682,202006,0,0,0,0,0,0,1632560,33313,543810,1763
5272,A10025682,202007,0,0,0,0,0,0,1755000,33922,526920,1330
5273,A10025682,202008,0,0,0,0,0,0,1973790,37363,561700,2225
5274,A10025682,202009,0,0,0,0,0,0,3177280,77396,603440,1790
5275,A10025682,202010,0,0,0,0,0,0,1606120,33037,605420,1671
5276,A10025682,202011,0,0,0,0,0,0,1659630,33372,536850,1649
5277,A10025682,202012,0,0,0,0,0,0,1766910,101152,543810,1589
5278,A10025682,202101,0,0,0,0,0,0,2125350,36333,637220,1617
5279,A10025682,202102,0,0,0,0,0,0,2231798,37322,619330,1597
5280,A10025682,202103,0,0,0,0,0,0,1752421,31774,589520,1455
5281,A10025682,202104,0,0,0,0,0,0,1613609,33707,593490,1650
5282,A10025682,202105,0,0,0,0,0,0,1304577,29659,468290,1659
5283,A10025682,202106,0,0,0,0,0,0,1537711,33698,608400,1747
5284,A10025682,202107,0,0,0,0,0,0,1430784,28478,541620,1744
5285,A10025682,202108,0,0,0,0,0,0,2579245,41199,556530,1809
5286,A10025682,202109,0,0,0,0,0,0,2071966,36546,523740,1725
5287,A10025682,202110,0,0,0,0,0,0,1425395,27081,505850,1630
5288,A10025682,202111,0,0,0,0,0,0,1381978,27268,439280,1590
5289,A10025682,202112,0,0,0,0,0,0,1574261,26904,457160,1502
5290,A10025682,202201,0,0,0,0,0,0,1949486,29570,443250,1591
5291,A10025682,202202,0,0,0,0,0,0,2139859,29933,427350,1509
5292,A10025682,202203,0,0,0,0,0,0,1628102,26863,409470,1392
5293,A10025682,202204,0,0,0,0,0,0,1468682,28292,412440,1493
5294,A10025682,202205,0,0,0,0,0,0,1288646,25392,404690,1509
5295,A10025682,202206,0,0,0,0,0,0,1387841,26309,457160,1598
5296,A10025682,202207,0,0,0,0,0,0,1740221,31202,443250,1730
5297,A10025682,202208,0,0,0,0,0,0,2310147,41844,422390,1745
5298,A10025682,202209,0,0,0,0,0,0,2284156,40125,449210,1668
5299,A10025682,202210,0,0,0,0,0,0,1399469,28774,404500,1530
5300,A10025682,202211,0,0,0,0,0,0,1319341,26653,366730,1538
5301,A10025682,202212,0,0,0,0,0,0,1471565,26608,465110,1431
5302,A10025682,202301,0,0,0,0,0,0,2087311,29583,326990,1460
5303,A10025682,202302,0,0,0,0,0,0,2349965,29167,441260,1470
5304,A10025682,202303,0,0,0,0,0,0,1805705,25478,407470,1380
5305,A10025682,202304,0,0,0,0,0,0,1608093,26961,447220,1558
5306,A10025682,202305,0,0,0,0,0,0,1430663,25872,376670,1583
5307,A10025682,202306,0,0,0,0,0,0,1539889,26712,393710,1611
5308,A10025682,202307,0,0,0,0,0,0,1548942,30330,492100,1674
5309,A10025682,202308,0,0,0,0,0,0,2646217,39944,448360,1738
5310,A10025682,202309,0,0,0,0,0,0,3622321,43773,363100,1637
5311,A10025682,202310,0,0,0,0,0,0,2346778,30746,354350,1584
5312,A10025682,202311,0,0,0,0,0,0,1599452,25922,375120,1600
5313,A10025682,202312,0,0,0,0,0,0,1937131,39559,369660,1688
5314,A10025875,201401,0,0,0,0,0,0,0,0,0,0
5315,A10025875,201402,0,0,0,0,0,0,0,0,0,0
5316,A10025875,201403,0,0,0,0,0,0,0,0,0,0
5317,A10025875,201404,0,0,0,0,0,0,0,0,0,0
5318,A10025875,201405,0,0,0,0,0,0,0,0,0,0
5319,A10025875,201406,0,0,0,0,0,0,0,0,0,0
5320,A10025875,201407,0,0,0,0,0,0,0,0,0,0
5321,A10025875,201408,0,0,0,0,0,0,0,0,0,0
5322,A10025875,201409,0,0,0,0,0,0,0,0,0,0
5323,A10025875,201410,0,0,0,0,0,0,0,0,0,0
5324,A10025875,201411,0,0,0,0,0,0,0,0,0,0
5325,A10025875,201412,0,0,0,0,0,0,0,0,0,0
5326,A10025875,201501,0,0,0,0,0,0,0,0,0,0
5327,A10025875,201502,0,0,0,0,0,0,0,0,0,0
5328,A10025875,201503,0,0,0,0,0,0,0,0,0,0
5329,A10025875,201504,0,0,0,0,0,0,0,0,0,0
5330,A10025875,201505,0,0,0,0,0,0,0,0,0,0
5331,A10025875,201506,0,0,0,0,0,0,0,0,0,0
5332,A10025875,201507,0,0,0,0,0,0,0,0,0,0
5333,A10025875,201508,0,0,0,0,0,0,0,0,0,0
5334,A10025875,201509,0,0,0,0,0,0,0,0,0,0
5335,A10025875,201510,0,0,0,0,0,0,0,0,0,0
5336,A10025875,201511,0,0,0,0,0,0,0,0,0,0
5337,A10025875,201512,0,0,0,0,0,0,0,0,0,0
5338,A10025875,201601,0,0,0,0,0,0,0,0,0,0
5339,A10025875,201602,0,0,0,0,0,0,0,0,0,0
5340,A10025875,201603,0,0,0,0,0,0,0,0,0,0
5341,A10025875,201604,0,0,0,0,0,0,0,0,0,0
5342,A10025875,201605,0,0,0,0,0,0,0,0,0,0
5343,A10025875,201606,0,0,0,0,0,0,0,0,0,0
5344,A10025875,201607,0,0,0,0,0,0,0,0,0,0
5345,A10025875,201608,0,0,0,0,0,0,0,0,0,0
5346,A10025875,201609,0,0,0,0,0,0,0,0,0,0
5347,A10025875,201610,0,0,0,0,0,0,0,0,0,0
5348,A10025875,201611,0,0,0,0,0,0,0,0,0,0
5349,A10025875,201612,0,0,0,0,0,0,0,0,0,0
5350,A10025875,201701,0,0,0,0,0,0,0,0,0,0
5351,A10025875,201702,0,0,0,0,0,0,0,0,0,0
5352,A10025875,201703,0,0,0,0,0,0,0,0,0,0
5353,A10025875,201704,0,0,0,0,0,0,0,0,0,0
5354,A10025875,201705,0,0,0,0,0,0,0,0,0,0
5355,A10025875,201706,0,0,0,0,0,0,0,0,0,0
5356,A10025875,201707,0,0,0,0,0,0,0,0,0,0
5357,A10025875,201708,0,0,0,0,0,0,0,0,0,0
5358,A10025875,201709,0,0,0,0,0,0,0,0,0,0
5359,A10025875,201710,0,0,0,0,0,0,0,0,0,0
5360,A10025875,201711,0,0,0,0,0,0,0,0,0,0
5361,A10025875,201712,0,0,0,0,0,0,0,0,0,0
5362,A10025875,201801,0,0,0,0,0,0,0,0,0,0
5363,A10025875,201802,0,0,0,0,0,0,0,0,0,0
5364,A10025875,201803,0,0,0,0,0,0,0,0,0,0
5365,A10025875,201804,0,0,0,0,0,0,0,0,0,0
5366,A10025875,201805,0,0,0,0,0,0,0,0,0,0
5367,A10025875,201806,0,0,0,0,0,0,0,0,0,0
5368,A10025875,201807,0,0,0,0,0,0,0,0,0,0
5369,A10025875,201808,0,0,0,0,0,0,0,0,0,0
5370,A10025875,201809,0,0,0,0,0,0,0,0,0,0
5371,A10025875,201810,0,0,0,0,0,0,0,0,0,0
5372,A10025875,201811,0,0,0,0,0,0,0,0,0,0
5373,A10025875,201812,0,0,0,0,0,0,0,0,0,0
5374,A10025875,201901,0,0,0,0,0,0,0,0,0,0
5375,A10025875,201902,0,0,0,0,0,0,0,0,0,0
5376,A10025875,201903,0,0,0,0,0,0,0,0,0,0
5377,A10025875,201904,0,0,0,0,0,0,0,0,0,0
5378,A10025875,201905,0,0,0,0,0,0,0,0,0,0
5379,A10025875,201906,0,0,0,0,0,0,0,0,0,0
5380,A10025875,201907,0,0,0,0,0,0,0,0,0,0
5381,A10025875,201908,0,0,0,0,0,0,0,0,0,0
5382,A10025875,201909,0,0,0,0,0,0,0,0,0,0
5383,A10025875,201910,0,0,0,0,0,0,0,0,0,0
5384,A10025875,201911,0,0,0,0,0,0,0,0,0,0
5385,A10025875,201912,0,0,0,0,0,0,0,0,0,0
5386,A10025875,202001,0,0,0,0,0,0,0,0,0,0
5387,A10025875,202002,0,0,0,0,0,0,0,0,0,0
5388,A10025875,202003,0,0,0,0,0,0,0,0,0,0
5389,A10025875,202004,0,0,0,0,0,0,0,0,0,0
5390,A10025875,202005,0,0,0,0,0,0,0,0,0,0
5391,A10025875,202006,0,0,0,0,0,0,0,0,0,0
5392,A10025875,202007,0,0,0,0,0,0,0,0,0,0
5393,A10025875,202008,0,0,0,0,0,0,0,0,0,0
5394,A10025875,202009,0,0,0,0,0,0,0,0,0,0
5395,A10025875,202010,0,0,0,0,0,0,0,0,0,0
5396,A10025875,202011,0,0,0,0,0,0,0,0,0,0
5397,A10025875,202012,0,0,0,0,0,0,0,0,0,0
5398,A10025875,202101,0,0,0,0,0,0,0,0,0,0
5399,A10025875,202102,0,0,0,0,0,0,0,0,0,0
5400,A10025875,202103,0,0,0,0,0,0,0,0,0,0
5401,A10025875,202104,0,0,0,0,0,0,0,0,0,0
5402,A10025875,202105,0,0,0,0,0,0,0,0,0,0
5403,A10025875,202106,0,0,0,0,0,0,0,0,0,0
5404,A10025875,202107,0,0,0,0,0,0,0,0,0,0
5405,A10025875,202108,0,0,0,0,0,0,0,0,0,0
5406,A10025875,202109,0,0,0,0,0,0,0,0,0,0
5407,A10025875,202110,0,0,0,0,0,0,0,0,0,0
5408,A10025875,202111,0,0,0,0,0,0,0,0,0,0
5409,A10025875,202112,0,0,0,0,0,0,0,0,0,0
5410,A10025875,202201,0,0,0,0,0,0,0,0,0,0
5411,A10025875,202202,0,0,0,0,0,0,0,0,0,0
5412,A10025875,202203,0,0,0,0,0,0,0,0,0,0
5413,A10025875,202204,0,0,0,0,0,0,0,0,0,0
5414,A10025875,202205,0,0,0,0,0,0,0,0,0,0
5415,A10025875,202206,0,0,0,0,0,0,0,0,0,0
5416,A10025875,202207,0,0,0,0,0,0,0,0,0,0
5417,A10025875,202208,0,0,0,0,0,0,0,0,0,0
5418,A10025875,202209,0,0,0,0,0,0,0,0,0,0
5419,A10025875,202210,0,0,0,0,0,0,0,0,0,0
5420,A10025875,202211,0,0,0,0,0,0,0,0,0,0
5421,A10025875,202212,0,0,0,0,0,0,0,0,0,0
5422,A10025875,202301,0,0,0,0,0,0,0,0,0,0
5423,A10025875,202302,0,0,0,0,0,0,0,0,0,0
5424,A10025875,202303,0,0,0,0,0,0,0,0,0,0
5425,A10025875,202304,0,0,0,0,0,0,0,0,0,0
5426,A10025875,202305,0,0,0,0,0,0,0,0,0,0
5427,A10025875,202306,0,0,0,0,0,0,0,0,0,0
5428,A10025875,202307,0,0,0,0,0,0,0,0,0,0
5429,A10025875,202308,0,0,0,0,0,0,0,0,0,0
5430,A10025875,202309,0,0,0,0,0,0,0,0,0,0
5431,A10025875,202310,0,0,0,0,0,0,0,0,0,0
5432,A10025875,202311,0,0,0,0,0,0,0,0,0,0
5433,A10025875,202312,0,0,0,0,0,0,0,0,0,0
5434,A10025894,201401,0,0,0,0,0,0,0,0,0,0
5435,A10025894,201402,0,0,0,0,0,0,0,0,0,0
5436,A10025894,201403,0,0,0,0,0,0,0,0,0,0
5437,A10025894,201404,0,0,0,0,0,0,0,0,0,0
5438,A10025894,201405,0,0,0,0,0,0,0,0,0,0
5439,A10025894,201406,0,0,0,0,0,0,0,0,0,0
5440,A10025894,201407,0,0,0,0,0,0,0,0,0,0
5441,A10025894,201408,0,0,0,0,0,0,0,0,0,0
5442,A10025894,201409,0,0,0,0,0,0,0,0,0,0
5443,A10025894,201410,0,0,0,0,0,0,0,0,0,0
5444,A10025894,201411,0,0,0,0,0,0,0,0,0,0
5445,A10025894,201412,0,0,0,0,0,0,0,0,0,0
5446,A10025894,201501,0,0,0,0,0,0,0,0,0,0
5447,A10025894,201502,0,0,0,0,0,0,0,0,0,0
5448,A10025894,201503,0,0,0,0,0,0,0,0,0,0
5449,A10025894,201504,0,0,0,0,0,0,0,0,0,0
5450,A10025894,201505,0,0,0,0,0,0,0,0,0,0
5451,A10025894,201506,0,0,0,0,0,0,0,0,0,0
5452,A10025894,201507,0,0,0,0,0,0,0,0,0,0
5453,A10025894,201508,0,0,0,0,0,0,0,0,0,0
5454,A10025894,201509,0,0,0,0,0,0,0,0,0,0
5455,A10025894,201510,0,0,0,0,0,0,0,0,0,0
5456,A10025894,201511,0,0,0,0,0,0,0,0,0,0
5457,A10025894,201512,0,0,0,0,0,0,0,0,0,0
5458,A10025894,201601,0,0,0,0,0,0,0,0,0,0
5459,A10025894,201602,0,0,0,0,0,0,0,0,0,0
5460,A10025894,201603,0,0,0,0,0,0,0,0,0,0
5461,A10025894,201604,0,0,0,0,0,0,0,0,0,0
5462,A10025894,201605,0,0,0,0,0,0,0,0,0,0
5463,A10025894,201606,0,0,0,0,0,0,0,0,0,0
5464,A10025894,201607,0,0,0,0,0,0,0,0,0,0
5465,A10025894,201608,0,0,0,0,0,0,0,0,0,0
5466,A10025894,201609,0,0,0,0,0,0,0,0,0,0
5467,A10025894,201610,0,0,0,0,0,0,0,0,0,0
5468,A10025894,201611,0,0,0,0,0,0,0,0,0,0
5469,A10025894,201612,0,0,0,0,0,0,0,0,0,0
5470,A10025894,201701,0,0,0,0,0,0,0,0,0,0
5471,A10025894,201702,0,0,0,0,0,0,0,0,0,0
5472,A10025894,201703,0,0,0,0,0,0,0,0,0,0
5473,A10025894,201704,0,0,0,0,0,0,0,0,0,0
5474,A10025894,201705,0,0,0,0,0,0,0,0,0,0
5475,A10025894,201706,0,0,0,0,0,0,0,0,0,0
5476,A10025894,201707,0,0,0,0,0,0,0,0,0,0
5477,A10025894,201708,0,0,0,0,0,0,0,0,0,0
5478,A10025894,201709,0,0,0,0,0,0,0,0,0,0
5479,A10025894,201710,0,0,0,0,0,0,0,0,0,0
5480,A10025894,201711,0,0,0,0,0,0,0,0,0,0
5481,A10025894,201712,0,0,0,0,0,0,0,0,0,0
5482,A10025894,201801,0,0,0,0,0,0,0,0,0,0
5483,A10025894,201802,0,0,0,0,0,0,0,0,0,0
5484,A10025894,201803,0,0,0,0,0,0,0,0,0,0
5485,A10025894,201804,0,0,0,0,0,0,0,0,0,0
5486,A10025894,201805,0,0,0,0,0,0,0,0,0,0
5487,A10025894,201806,0,0,0,0,0,0,0,0,0,0
5488,A10025894,201807,0,0,0,0,0,0,0,0,0,0
5489,A10025894,201808,0,0,0,0,0,0,0,0,0,0
5490,A10025894,201809,0,0,0,0,0,0,0,0,0,0
5491,A10025894,201810,0,0,0,0,0,0,0,0,0,0
5492,A10025894,201811,0,0,0,0,0,0,0,0,2218090,0
5493,A10025894,201812,0,0,0,0,0,0,14813420,103552,2816410,0
5494,A10025894,201901,0,0,0,0,0,0,15193600,180906,3516410,3383
5495,A10025894,201902,0,0,0,0,0,0,14512930,116535,3608410,3565
5496,A10025894,201903,0,0,0,0,0,0,11494470,95811,3382410,3339
5497,A10025894,201904,0,0,0,0,0,0,12189380,101097,3692410,3649
5498,A10025894,201905,0,0,0,0,0,0,11266890,95854,3759410,3716
5499,A10025894,201906,0,0,0,0,0,0,12113130,100069,3826410,3783
5500,A10025894,201907,0,0,0,0,0,0,11817530,100980,3866390,3822
5501,A10025894,201908,0,0,0,0,0,0,16104860,137057,4033270,3934
5502,A10025894,201909,0,0,0,0,0,0,13779270,118816,4048170,3944
5503,A10025894,201910,0,0,0,0,0,0,11904480,99321,3815410,3772
5504,A10025894,201911,0,0,0,0,0,0,12109890,95669,3839410,3806
5505,A10025894,201912,0,0,0,0,0,0,12649910,98622,3720410,3687
5506,A10025894,202001,0,0,0,0,0,0,13827620,110651,3882410,3849
5507,A10025894,202002,0,0,0,0,0,0,13913620,111366,3950410,3917
5508,A10025894,202003,0,0,0,0,0,0,12913540,105406,4039410,3926
5509,A10025894,202004,0,0,0,0,0,0,13225220,108629,4195410,4162
5510,A10025894,202005,0,0,0,0,0,0,12354120,93483,4039410,4006
5511,A10025894,202006,0,0,0,0,0,0,13160500,97934,4204410,4171
5512,A10025894,202007,0,0,0,0,0,0,13002890,101562,4372410,4339
5513,A10025894,202008,0,0,0,0,0,0,13931630,125822,4291410,4250
5514,A10025894,202009,0,0,0,0,0,0,20907320,147205,4355410,4309
5515,A10025894,202010,0,0,0,0,0,0,12405290,102828,4047410,4002
